"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","359","Cenario 03: Não deve realizar login com email vazio","","Wed Nov 13 12:17:33 GMT 2024","passed","Wed Nov 13 12:17:33 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyEmail"
"","331","Cenario 05: Não deve realizar login com senha vazia","","Wed Nov 13 12:17:33 GMT 2024","passed","Wed Nov 13 12:17:34 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyPassword"
"","452","Cenario 01: Deve realizar cadastro com sucesso","","Wed Nov 13 12:17:36 GMT 2024","passed","Wed Nov 13 12:17:36 GMT 2024","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationSuccessful"
"","299","Cenario 08: Não deve realizar login com email nulo","","Wed Nov 13 12:17:34 GMT 2024","passed","Wed Nov 13 12:17:35 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullEmail"
"","322","Cenario 05: Deve falhar ao realizar cadastro com senha em branco","","Wed Nov 13 12:17:37 GMT 2024","passed","Wed Nov 13 12:17:38 GMT 2024","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyPassword"
"","994","Cenario 10: Deve validar o contrato de resposta ao realizar login com sucesso","","Wed Nov 13 12:17:35 GMT 2024","passed","Wed Nov 13 12:17:36 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","validateLoginSuccessContract"
"","298","Cenario 04: Deve falhar ao realizar cadastro com email em branco","","Wed Nov 13 12:17:37 GMT 2024","passed","Wed Nov 13 12:17:37 GMT 2024","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyEmail"
"","314","Cenario 09: Não deve realizar login com senha nula","","Wed Nov 13 12:17:35 GMT 2024","passed","Wed Nov 13 12:17:35 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullPassword"
"","218","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista","","Wed Nov 13 12:17:40 GMT 2024","passed","Wed Nov 13 12:17:40 GMT 2024","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","validateGetUserContract"
"","251","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Wed Nov 13 12:17:38 GMT 2024","passed","Wed Nov 13 12:17:39 GMT 2024","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editNonExistentUser"
"","401","Cenario 06: Não deve realizar login com email e senha vazios","","Wed Nov 13 12:17:34 GMT 2024","passed","Wed Nov 13 12:17:34 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","314","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso","","Wed Nov 13 12:17:39 GMT 2024","passed","Wed Nov 13 12:17:39 GMT 2024","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","validateEditUserContract"
"","316","Cenario 07: Não deve realizar login com email e senha com espaços em branco","","Wed Nov 13 12:17:34 GMT 2024","passed","Wed Nov 13 12:17:34 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","3582","Cenario 01: Deve realizar login com sucesso","","Wed Nov 13 12:17:28 GMT 2024","passed","Wed Nov 13 12:17:32 GMT 2024","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginSuccessful"
"","296","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido","","Wed Nov 13 12:17:36 GMT 2024","passed","Wed Nov 13 12:17:37 GMT 2024","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithInvalidEmail"
