"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","195","Cenario 01: Deve obter um usuario na lista","","Fri Jan 03 20:10:26 GMT 2025","passed","Fri Jan 03 20:10:26 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","getAUserInTheList"
"","435","Cenario 07: Não deve realizar login com email e senha com espaços em branco","","Fri Jan 03 20:10:19 GMT 2025","passed","Fri Jan 03 20:10:20 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","391","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Fri Jan 03 20:10:25 GMT 2025","passed","Fri Jan 03 20:10:26 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithNullFields"
"","355","Cenario 03: Deve falhar ao realizar cadastro com nome em branco","","Fri Jan 03 20:10:23 GMT 2025","passed","Fri Jan 03 20:10:23 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyName"
"","3576","Cenario 01: Deve realizar login com sucesso","","Fri Jan 03 20:10:14 GMT 2025","passed","Fri Jan 03 20:10:17 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginSuccessful"
"","242","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista","","Fri Jan 03 20:10:26 GMT 2025","passed","Fri Jan 03 20:10:26 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","validateGetUserContract"
"","330","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco","","Fri Jan 03 20:10:24 GMT 2025","passed","Fri Jan 03 20:10:25 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithInvalidData"
"","382","Cenario 04: Não deve realizar login com senha inválida","","Fri Jan 03 20:10:18 GMT 2025","passed","Fri Jan 03 20:10:19 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidPassword"
"","491","Cenario 01: Deve realizar cadastro com sucesso","","Fri Jan 03 20:10:22 GMT 2025","passed","Fri Jan 03 20:10:22 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationSuccessful"
"","388","Cenario 03: Não deve realizar login com email vazio","","Fri Jan 03 20:10:18 GMT 2025","passed","Fri Jan 03 20:10:18 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyEmail"
"","356","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso","","Fri Jan 03 20:10:24 GMT 2025","passed","Fri Jan 03 20:10:24 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","validateRegistrationSuccessContract"
"","353","Cenario 05: Deve falhar ao realizar cadastro com senha em branco","","Fri Jan 03 20:10:23 GMT 2025","passed","Fri Jan 03 20:10:24 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyPassword"
"","469","Cenario 02: Não deve realizar login com email invalido","","Fri Jan 03 20:10:17 GMT 2025","passed","Fri Jan 03 20:10:18 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidEmail"
"","323","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Fri Jan 03 20:10:25 GMT 2025","passed","Fri Jan 03 20:10:25 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editNonExistentUser"
